n,Resultado,Tempo_Relogio(ms),Tempo_CPU_Usuario(ms),Tempo_CPU_Sistema(ms)
4118,Iteracao 4118,0.003993,0.0037,0.0036
4119,Iteracao 4119,0.024148,0.0224,0.0225
4120,Iteracao 4120,0.001651,0.0015,0.0015
4121,Iteracao 4121,0.007725,0.0072,0.0073
4122,Iteracao 4122,0.006981,0.0065,0.0066
4123,Iteracao 4123,0.001802,0.0016,0.0016
4124,Iteracao 4124,0.012193,0.0114,0.0113
4125,Iteracao 4125,0.001608,0.0015,0.0014
4126,Iteracao 4126,0.001877,0.0017,0.0017
4127,Iteracao 4127,0.002493,0.0023,0.0023
4128,Iteracao 4128,0.003464,0.0032,0.0031
4129,Iteracao 4129,0.001619,0.0015,0.0015
4130,Iteracao 4130,0.006905,0.0064,0.0064
4131,Iteracao 4131,0.006517,0.006,0.0061
4132,Iteracao 4132,0.002201,0.002,0.002
4133,Iteracao 4133,0.006938,0.0064,0.0065
4134,Iteracao 4134,0.006463,0.006,0.0061
4135,Iteracao 4135,0.003388,0.0031,0.0031
4136,Iteracao 4136,0.0015,0.0014,0.0014
4137,Iteracao 4137,0.012322,0.0115,0.0115
4138,Iteracao 4138,0.006884,0.0064,0.0065
4139,Iteracao 4139,0.002298,0.0021,0.0021
4140,Iteracao 4140,0.006485,0.0061,0.006
4141,Iteracao 4141,0.001683,0.0015,0.0015
4142,Iteracao 4142,0.002525,0.0023,0.0023
4143,Iteracao 4143,0.006884,0.0064,0.0065
4144,Iteracao 4144,0.001932,0.0017,0.0017
4145,Iteracao 4145,0.001586,0.0015,0.0014
4146,Iteracao 4146,0.00315,0.0029,0.0029
4147,Iteracao 4147,0.00164,0.0015,0.0015
4148,Iteracao 4148,0.036351,0.0343,0.0346
4149,Iteracao 4149,0.002611,0.0024,0.0023
4150,Iteracao 4150,0.0015,0.0014,0.0013
4151,Iteracao 4151,0.006809,0.0064,0.0063
4152,Iteracao 4152,0.001619,0.0015,0.0015
4153,Iteracao 4153,0.007812,0.0072,0.0073
4154,Iteracao 4154,0.001565,0.0014,0.0014
4155,Iteracao 4155,0.001996,0.0018,0.0018
4156,Iteracao 4156,0.002342,0.0021,0.0022
4157,Iteracao 4157,0.001586,0.0014,0.0015
4158,Iteracao 4158,0.001565,0.0014,0.0015
4159,Iteracao 4159,0.003323,0.0031,0.0031
4160,Iteracao 4160,0.001532,0.0014,0.0014
4161,Iteracao 4161,0.001619,0.0014,0.0015
4162,Iteracao 4162,0.001468,0.0014,0.0013
4163,Iteracao 4163,0.002395,0.0022,0.0021
4164,Iteracao 4164,0.006668,0.0062,0.0062
4165,Iteracao 4165,0.001597,0.0015,0.0014
4166,Iteracao 4166,0.006367,0.0059,0.0059
4167,Iteracao 4167,0.00642,0.0059,0.006
4168,Iteracao 4168,0.001835,0.0017,0.0017
4169,Iteracao 4169,0.001543,0.0014,0.0014
4170,Iteracao 4170,0.001468,0.0013,0.0014
4171,Iteracao 4171,0.006507,0.0061,0.006
4172,Iteracao 4172,0.006452,0.006,0.006
4173,Iteracao 4173,0.007359,0.0068,0.0069
4174,Iteracao 4174,0.001446,0.0013,0.0013
4175,Iteracao 4175,0.006452,0.006,0.006
4176,Iteracao 4176,0.001673,0.0016,0.0015
4177,Iteracao 4177,0.003345,0.0022,0.0017
4178,Iteracao 4178,0.01133,0.0106,0.0106
4179,Iteracao 4179,0.007024,0.0066,0.0065
4180,Iteracao 4180,0.006798,0.0063,0.0063
4181,Iteracao 4181,0.006851,0.0063,0.0064
4182,Iteracao 4182,0.001521,0.0014,0.0014
4183,Iteracao 4183,0.00655,0.0061,0.0061
4184,Iteracao 4184,0.00696,0.0065,0.0065
4185,Iteracao 4185,0.001456,0.0014,0.0013
4186,Iteracao 4186,0.001402,0.0013,0.0012
4187,Iteracao 4187,0.006582,0.0061,0.0062
4188,Iteracao 4188,0.006431,0.0059,0.006
4189,Iteracao 4189,0.006743,0.0063,0.0062
4190,Iteracao 4190,0.007014,0.0065,0.0065
4191,Iteracao 4191,0.001446,0.0014,0.0013
4192,Iteracao 4192,0.00164,0.0015,0.0014
4193,Iteracao 4193,0.006409,0.006,0.006
4194,Iteracao 4194,0.006506,0.0061,0.006
4195,Iteracao 4195,0.006744,0.0062,0.0063
4196,Iteracao 4196,0.01161,0.0108,0.0109
4197,Iteracao 4197,0.006484,0.006,0.006
4198,Iteracao 4198,0.006571,0.0061,0.0061
4199,Iteracao 4199,0.006549,0.0061,0.0061
4200,Iteracao 4200,0.011664,0.0109,0.0109
4201,Iteracao 4201,0.011675,0.0109,0.0108
4202,Iteracao 4202,0.001554,0.0014,0.0014
4203,Iteracao 4203,0.006496,0.006,0.0061
4204,Iteracao 4204,0.006442,0.006,0.006
4205,Iteracao 4205,0.006377,0.0059,0.006
4206,Iteracao 4206,0.00656,0.0061,0.0061
4207,Iteracao 4207,0.006506,0.0061,0.006
4208,Iteracao 4208,0.00642,0.0059,0.006
4209,Iteracao 4209,0.006657,0.0062,0.0062
4210,Iteracao 4210,0.006485,0.0061,0.006
4211,Iteracao 4211,0.006452,0.0061,0.006
4212,Iteracao 4212,0.006452,0.006,0.006
4213,Iteracao 4213,0.006561,0.0061,0.0061
4214,Iteracao 4214,0.006506,0.0061,0.006
4215,Iteracao 4215,0.006442,0.006,0.006
4216,Iteracao 4216,0.006463,0.006,0.0061
4217,Iteracao 4217,0.00137,0.0012,0.0012
4218,Iteracao 4218,0.006496,0.006,0.0061
4219,Iteracao 4219,0.00641,0.006,0.006
4220,Iteracao 4220,0.006442,0.006,0.0061
4221,Iteracao 4221,0.006442,0.006,0.006
4222,Iteracao 4222,0.006474,0.006,0.0061
4223,Iteracao 4223,0.006409,0.0059,0.006
4224,Iteracao 4224,0.006485,0.006,0.0061
4225,Iteracao 4225,0.006431,0.006,0.006
4226,Iteracao 4226,0.006474,0.006,0.006
4227,Iteracao 4227,0.00642,0.006,0.006
4228,Iteracao 4228,0.006453,0.006,0.006
4229,Iteracao 4229,0.00642,0.0059,0.006
4230,Iteracao 4230,0.006453,0.006,0.006
4231,Iteracao 4231,0.006377,0.006,0.0059
4232,Iteracao 4232,0.006442,0.0059,0.006
4233,Iteracao 4233,0.006441,0.006,0.006
4234,Iteracao 4234,0.006409,0.006,0.0059
4235,Iteracao 4235,0.00643,0.006,0.006
4236,Iteracao 4236,0.006453,0.006,0.0061
4237,Iteracao 4237,0.006388,0.0059,0.006
4238,Iteracao 4238,0.006387,0.0059,0.006
4239,Iteracao 4239,0.001359,0.0012,0.0012
4240,Iteracao 4240,0.001359,0.0012,0.0012
4241,Iteracao 4241,0.001306,0.0012,0.0012
4242,Iteracao 4242,0.001295,0.0012,0.0011
4243,Iteracao 4243,0.001284,0.0012,0.0011
